ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
A,Life Sciences Tools & Services,LDOS|FDS|MCK|WAB|SBUX,IQV|DHR|WAT|TMO|TECH,TPL|UNH|DLTR|DVN|AMZN,0.0,0.4,0.0,0.0,0.051515151515151514,0.0
AAPL,"Technology Hardware, Storage & Peripherals",PLTR|GS|ADSK|XOM|QCOM,STX|HPQ|SNDK|WDC|DELL,WTW|HAL|IQV|LUV|HWM,0.0,0.0,0.0,0.15,0.0,0.0
ABBV,Biotechnology,ABT|SPGI|LIN|CPRT|VRTX,MRNA|REGN|GILD|INCY|VRTX,AMAT|TECH|BKR|CDNS|MKC,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,"Hotels, Resorts & Cruise Lines",AMAT|LOW|KVUE|ADSK|FISV,MAR|EXPE|RCL|CCL|NCLH,XYZ|FICO|CVS|ACN|INTC,0.0,0.0,0.0,0.05,0.14666666666666667,0.06666666666666667
ABT,Health Care Equipment,BAX|CPRT|SPGI|GS|ICE,IDXX|BSX|EW|STE|MDT,TRMB|KEYS|WEC|DE|CCI,0.0,0.2,0.0,0.0,0.06666666666666667,0.0
ADBE,Application Software,CTAS|TTD|SNA|APP|EPAM,PTC|ADSK|SNPS|INTU|ORCL,MGM|FAST|IQV|TMO|NWS,0.0,0.2,0.0,0.0,0.0,0.0
ADI,Semiconductors,NXPI|UNP|GD|ON|EA,SWKS|INTC|NVDA|MPWR|MU,FICO|FOXA|LNT|MAR|WMT,0.4,0.4,0.0,0.11333333333333333,0.08333333333333333,0.0
ADSK,Application Software,TRMB|MSI|SYK|ALGN|ETN,APP|WDAY|FICO|ORCL|TRMB,BALL|STLD|GE|GD|WM,0.0,0.0,0.0,0.0,0.013333333333333332,0.0
AMD,Semiconductors,RCL|CIEN|INTC|FFIV|COST,AVGO|INTC|ADI|MU|QCOM,IBM|MDT|SYF|VST|UAL,0.0,0.2,0.0,0.1933333333333333,0.12,0.05454545454545454
APP,Application Software,TTD|ADBE|FICO|EPAM|DDOG,CDNS|CRM|TYL|FICO|PTC,LUV|LNT|MSCI|WEC|TPR,0.0,0.0,0.0,0.3,0.05,0.0
AVGO,Semiconductors,BA|MA|GPN|ORCL|CRWD,AMD|ADI|ON|NXPI|TXN,HUM|HD|ELV|PTC|KR,0.0,0.2,0.0,0.008333333333333333,0.045054945054945054,0.0
AXON,Aerospace & Defense,AKAM|GDDY|GEN|MNST|CPAY,GD|RTX|BA|LHX|HWM,JKHY|TPL|GNRC|ATO|GPN,0.0,0.0,0.0,0.0,0.15634920634920635,0.0
BA,Aerospace & Defense,MA|GPN|ORCL|CRM|ACN,GD|LHX|HII|TDG|NOC,GEV|CB|VRT|TYL|XYZ,0.0,0.8,0.0,0.0,0.17909090909090908,0.016666666666666666
BAX,Health Care Equipment,ADP|CPRT|POOL|ABT|WTW,ISRG|MDT|ZBH|BDX|STE,IDXX|TGT|ACN|MPC|SNA,0.0,0.0,0.0,0.0,0.02857142857142857,0.06666666666666667
BDX,Health Care Equipment,EBAY|EMR|PH|LIN|APD,ZBH|STE|SYK|BSX|RVTY,TKO|VTRS|EW|ECL|LOW,0.0,0.0,0.0,0.0,0.07857142857142857,0.0
BKNG,"Hotels, Resorts & Cruise Lines",WMT|SO|ORCL|BA|MA,EXPE|CCL|HLT|ABNB|RCL,TTWO|JBHT|ROK|PPL|ZBH,0.0,0.8,0.0,0.024666666666666663,0.04157894736842105,0.0
BMY,Pharmaceuticals,CSX|MPC|GEHC|PODD|CTVA,MRK|PFE|LLY|ZTS|VTRS,JCI|GOOGL|CVS|CDW|KR,0.0,0.4,0.0,0.0,0.19,0.0
BSX,Health Care Equipment,ALGN|MCO|GRMN|ISRG|ICE,RVTY|ISRG|EW|STE|MDT,PNC|MNST|FTV|DUK|EQIX,0.0,0.2,0.0,0.0,0.0,0.1
CAG,Packaged Foods & Meats,SJM|RSG|MKC|MCO|ALGN,SJM|MDLZ|TSN|HRL|MKC,HON|CHRW|TXT|HWM|MAS,0.0,0.0,0.0,0.16666666666666666,0.36666666666666664,0.0
CCL,"Hotels, Resorts & Cruise Lines",COST|EXPE|RCL|A|PYPL,HLT|BKNG|EXPE|RCL|MAR,PLTR|ANET|AAPL|NTAP|GEN,0.2,0.2,0.0,0.06190476190476191,0.04962406015037594,0.0
CDNS,Application Software,TXT|ROL|PH|CEG|NWS,ORCL|PTC|ADSK|TYL|TRMB,JKHY|SRE|UNP|DVN|TRMB,0.0,0.0,0.0,0.0,0.0,0.0
CEG,Electric Utilities,GILD|CDNS|TAP|NWS|EVRG,PPL|ES|SO|DUK|WEC,ALGN|MA|EA|BG|CTSH,0.0,0.0,0.0,0.0,0.0,0.05818181818181818
CME,Financial Exchanges & Data,BDX|JCI|APH|TEL|APD,COIN|MCO|FDS|MSCI|SPGI,COST|CTRA|NDAQ|MKC|GPN,0.0,0.2,0.2,0.0,0.0,0.0
COIN,Financial Exchanges & Data,DLTR|XYZ|EPAM|ADSK|KR,MCO|MSCI|CME|ICE|SPGI,SYK|CB|EIX|ETN|LOW,0.0,0.0,0.0,0.0,0.0,0.0
COP,Oil & Gas Exploration & Production,APD|XOM|VLO|ODFL|BALL,OXY|CTRA|FANG|DVN|TPL,PSKY|TROW|STX|BRK-B|REGN,0.0,0.0,0.0,0.1,0.0,0.0
